distance_overtaker;distance_stationary;direction;way_id;course;speed;time;geometry
1,71;1,33;-1;225233139,0;4,423556536867251;4,527777777777778;2022-08-23 05:19:30+00:00;POINT (14.351978338 51.779350808)
2,4;1,34;-1;225233139,0;4,354410431627589;4,666666666666667;2022-08-23 05:19:32+00:00;POINT (14.351912987 51.779271608)
0,65;1,24;-1;225233139,0;4,333154415733401;4,638888888888888;2022-08-23 05:19:34+00:00;POINT (14.351843257 51.779201215)
2,23;1,5;1;128366375,0;3,4849188142105505;4,75;2022-08-23 05:26:02+00:00;POINT (14.33860171 51.769026312)
0,85;1,56;1;128366375,0;3,5010138915065916;4,722222222222222;2022-08-23 05:26:03+00:00;POINT (14.338522806 51.769008395)
2,14;1,43;1;128366375,0;3,508432588025119;4,75;2022-08-23 05:26:07+00:00;POINT (14.338225598 51.768938183)
1,75;1,55;1;128366375,0;3,49236613412881;4,75;2022-08-23 05:26:13+00:00;POINT (14.337808555 51.768835238)
0,9;0,96;-1;225079641,0;4,159466229891933;3,6944444444444446;2022-08-23 05:27:46+00:00;POINT (14.335247042 51.765236177)
0,99;2,81;-1;225079641,0;3,6197441026637107;3,3055555555555554;2022-08-23 05:27:50+00:00;POINT (14.335062537 51.765243635)
1,97;2,06;-1;225079641,0;3,183128348194604;3,138888888888889;2022-08-23 05:27:53+00:00;POINT (14.334924924 51.76524687)
1,37;1,79;-1;225079641,0;3,0606648777674694;3,75;2022-08-23 05:27:58+00:00;POINT (14.334608503 51.765254525)
1,34;1,71;-1;129138637,0;4,030219362793997;;2022-08-23 05:28:58+00:00;POINT (14.333039697 51.765213412)
2,58;2,14;-1;817790091,0;2,8121516343662014;4,138888888888889;2022-08-23 05:30:10+00:00;POINT (14.328104456 51.765724246)
0,84;2,25;-1;129138633,0;2,8294010724295116;4,277777777777778;2022-08-23 05:30:13+00:00;POINT (14.327891537 51.765751762)
1,04;1,05;-1;129138633,0;2,908508120776155;4,555555555555555;2022-08-23 05:30:19+00:00;POINT (14.327426451 51.7658124)
1,17;2,38;-1;129138633,0;2,9142104605082713;4,555555555555555;2022-08-23 05:30:23+00:00;POINT (14.327140333 51.765849703)
;1,31;-1;129138633,0;2,9232442847165934;4,666666666666667;2022-08-23 05:30:26+00:00;POINT (14.326911624 51.765879522)
1,01;;1;141561211,0;2,9111125010859813;4,527777777777778;2022-08-23 05:30:28+00:00;POINT (14.3267778 51.765896899)
2,13;1,82;1;141561211,0;2,9540985642992;4,888888888888889;2022-08-23 05:30:34+00:00;POINT (14.326290183 51.765960382)
0,98;;1;141561211,0;2,94914566894789;4,638888888888888;2022-08-23 05:30:37+00:00;POINT (14.326083266 51.765987321)
2,11;1,3800000000000001;-1;225231515,0;4,673083467498077;4,277777777777778;2022-08-23 05:36:43+00:00;POINT (14.32456718 51.756288063)
1,01;0,96;-1;389394030,0;4,7092037544998;4,361111111111111;2022-08-23 05:36:45+00:00;POINT (14.324576851 51.756188891)
0,86;1,29;-1;389394030,0;4,758626941060224;4,388888888888889;2022-08-23 05:36:47+00:00;POINT (14.32458583 51.756097254)
1,1400000000000001;1,34;-1;389394030,0;4,757093843845272;4,472222222222222;2022-08-23 05:36:51+00:00;POINT (14.324604523 51.755906425)
0,5700000000000001;1,12;1;101850950,0;4,696893249153783;4,777777777777778;2022-08-23 14:09:02+00:00;POINT (14.328285067 51.747890839)
0,73;1,69;1;101850950,0;4,605259274633876;5,083333333333333;2022-08-23 14:09:07+00:00;POINT (14.328288663 51.747650283)
1,27;1,76;1;191501877,0;4,599410327244593;4,75;2022-08-23 14:09:21+00:00;POINT (14.328182382 51.74701809)
0,78;1,22;1;191501877,0;4,576325206294314;4,694444444444444;2022-08-23 14:09:23+00:00;POINT (14.328165654 51.746926008)
0,51;1,41;1;191501877,0;4,5278301858301;4,444444444444445;2022-08-23 14:09:33+00:00;POINT (14.328068397 51.746499109)
0,76;1,7;1;191501877,0;4,467739546881487;4,333333333333333;2022-08-23 14:09:38+00:00;POINT (14.327996647 51.746296916)
1,68;1,29;1;191501877,0;4,590538120525005;4,25;2022-08-23 14:09:41+00:00;POINT (14.327946887 51.746170962)
0,71;1,33;1;191501877,0;4,587420962480943;3,9166666666666665;2022-08-23 14:09:42+00:00;POINT (14.327931564 51.746138428)
0,8;1,34;1;191501877,0;4,567908530509497;3,861111111111111;2022-08-23 14:09:43+00:00;POINT (14.327914204 51.74610157)
0,86;1,1500000000000001;1;191501877,0;4,582091076011203;3,944444444444444;2022-08-23 14:09:45+00:00;POINT (14.327878495 51.746025755)
1,8900000000000001;1,21;1;384006545,0;4,596017407178715;3,3611111111111107;2022-08-23 14:09:48+00:00;POINT (14.327825788 51.745929984)
0,53;1,44;1;384006545,0;4,441637100720361;3,333333333333333;2022-08-23 14:09:50+00:00;POINT (14.327784589 51.745858798)
0,84;1,29;1;384006545,0;4,407678927596008;3,416666666666667;2022-08-23 14:09:51+00:00;POINT (14.327762926 51.74582137)
1,03;1,19;1;384006545,0;4,261681088469131;3,5277777777777777;2022-08-23 14:09:53+00:00;POINT (14.327722458 51.745751448)
0,92;1,45;1;227477759,0;4,068494433290233;4,666666666666667;2022-08-23 14:10:26+00:00;POINT (14.326953811 51.744471014)
2,59;1,1400000000000001;1;807593181,0;4,150136048776622;5,027777777777778;2022-08-23 14:10:30+00:00;POINT (14.326791016 51.744303787)
1,96;1,32;1;65547653,0;4,209178792042339;5,166666666666667;2022-08-23 14:10:33+00:00;POINT (14.326666285 51.744172842)
2,19;1,51;1;65547653,0;4,241131930922;5,055555555555555;2022-08-23 14:10:39+00:00;POINT (14.326454939 51.743921367)
1,74;1,46;1;65547653,0;4,3040685037489155;5,249999999999999;2022-08-23 14:10:41+00:00;POINT (14.326382284 51.743834917)
2,08;1,6;1;65547653,0;4,373916231347878;5,249999999999999;2022-08-23 14:10:45+00:00;POINT (14.326270904 51.743635344)
1,07;1,19;1;65547653,0;4,309045135578052;5,027777777777778;2022-08-23 14:10:46+00:00;POINT (14.326247451 51.743592454)
1,2;1,24;1;191502326,0;4,285278289021944;5,027777777777778;2022-08-23 14:10:48+00:00;POINT (14.326182555 51.743505073)
2,36;1,47;1;191502326,0;4,267752390805118;5,027777777777778;2022-08-23 14:10:49+00:00;POINT (14.326145911 51.743461542)
0,64;2,16;1;191502326,0;4,242303744981789;5,055555555555555;2022-08-23 14:10:51+00:00;POINT (14.326071573 51.743373324)
2,74;1,48;1;191502326,0;4,236597565525319;5,055555555555555;2022-08-23 14:10:52+00:00;POINT (14.326034177 51.743329235)
2,69;1,75;1;191502326,0;4,231245687907004;5,138888888888888;2022-08-23 14:10:53+00:00;POINT (14.325994984 51.743283028)
2,31;1,67;1;191502326,0;4,305117097563514;3,944444444444444;2022-08-23 14:11:40+00:00;POINT (14.32481042 51.741732146)
0,6;1,35;1;191502326,0;4,379350837572738;4,027777777777778;2022-08-23 14:11:42+00:00;POINT (14.324779811 51.741665249)
0,88;1,48;1;384006550,0;4,368866644756008;4,555555555555555;2022-08-23 14:11:48+00:00;POINT (14.324661158 51.741410449)
1,71;1,6;1;191502323,0;1,0197075682801358;4,972222222222221;2022-08-23 14:12:55+00:00;POINT (14.325249337 51.742280454)
0,5700000000000001;1,45;1;191502323,0;0,9574944344281721;4,805555555555555;2022-08-23 14:12:56+00:00;POINT (14.325285843 51.742322977)
0,9;1,43;1;191502323,0;0,9793150643353806;4,75;2022-08-23 14:12:57+00:00;POINT (14.325324064 51.74236738)
0,85;1,3;1;191502323,0;0,9553639110102625;4,638888888888888;2022-08-23 14:12:58+00:00;POINT (14.325372051 51.742423128)
2,11;1,47;1;191502323,0;0,9556298991882665;5,083333333333333;2022-08-23 14:13:00+00:00;POINT (14.325458541 51.742523606)
2,35;1,49;1;191502323,0;0,9573598695428432;5,083333333333333;2022-08-23 14:13:01+00:00;POINT (14.325500069 51.74257185)
1,95;1,31;1;191502323,0;1,0097340588025394;5,194444444444444;2022-08-23 14:13:02+00:00;POINT (14.325541409 51.742619876)
1,79;1,5;1;191502323,0;1,0198344537167559;5,305555555555556;2022-08-23 14:13:03+00:00;POINT (14.325584676 51.742670141)
2,19;1,6500000000000001;1;191502323,0;1,090542977702802;6,0;2022-08-23 14:13:16+00:00;POINT (14.326179127 51.743363954)
2,47;;1;191502327,0;0,9357122017645072;5,583333333333334;2022-08-23 14:13:22+00:00;POINT (14.326483048 51.743652978)
2,83;;1;807714320,0;1,329755885118968;6,0;2022-08-23 14:13:38+00:00;POINT (14.327079605 51.744434487)
2,06;1,51;1;131823225,0;1,2108541080963775;5,5;2022-08-23 14:13:44+00:00;POINT (14.3272488 51.744755864)
2,18;1,25;1;131823225,0;1,3186887523320716;4,194444444444445;2022-08-23 14:14:07+00:00;POINT (14.327857345 51.745768893)
1,09;1,32;1;131823225,0;1,4006122384926578;4,722222222222222;2022-08-23 14:14:08+00:00;POINT (14.3278889 51.745822341)
2,5100000000000002;1,09;1;131823225,0;1,4461037218471144;4,555555555555555;2022-08-23 14:14:09+00:00;POINT (14.327910339 51.745858654)
1,99;1,07;1;131823225,0;1,4343295561802354;4,333333333333333;2022-08-23 14:14:10+00:00;POINT (14.327938061 51.745911324)
1,49;1,32;1;384006547,0;1,4998895334058238;6,055555555555555;2022-08-23 14:14:21+00:00;POINT (14.328177106 51.746556477)
2,04;1,61;1;191501877,0;4,623258506143843;4,388888888888889;2022-08-23 14:15:16+00:00;POINT (14.328256883 51.747438661)
1,42;1,85;1;191501877,0;4,639316233393892;4,555555555555555;2022-08-23 14:15:17+00:00;POINT (14.328250416 51.747396613)
1,16;1,01;1;191501877,0;4,619439725740479;3,861111111111111;2022-08-23 14:15:38+00:00;POINT (14.328084445 51.746554576)
2,81;;1;191501877,0;4,586206562387406;4,527777777777778;2022-08-23 14:15:42+00:00;POINT (14.328026316 51.746374622)
2,2;1,82;1;191501877,0;4,631649001989881;3,888888888888889;2022-08-23 14:15:51+00:00;POINT (14.327890173 51.746050549)
2,19;2,16;1;384006545,0;4,6319233677482945;3,944444444444444;2022-08-23 14:15:53+00:00;POINT (14.327853345 51.745977596)
1,86;1,54;1;227477759,0;4,1500184135850375;4,777777777777778;2022-08-23 14:16:28+00:00;POINT (14.326951501 51.744468336)
0,03;2,35;1;833603064,0;5,026904292911076;2,1666666666666665;2022-08-23 14:18:35+00:00;POINT (14.330780985 51.744405379)
1,17;1,98;1;807592743,0;4,480920622458399;3,2777777777777777;2022-08-23 14:18:40+00:00;POINT (14.331001088 51.74418096)
2,07;1,78;1;225079481,0;0,4117205525515843;3,888888888888889;2022-08-23 14:34:54+00:00;POINT (14.333943968 51.765257161)
2,0100000000000002;;1;225079481,0;0,41934659418524844;4,083333333333333;2022-08-23 14:34:57+00:00;POINT (14.334143031 51.765261848)
2,6;2,22;-1;225079639,0;1,4573673787077852;5,0;2022-08-23 14:35:27+00:00;POINT (14.33552595 51.76564821)
2,09;2,43;-1;225079639,0;1,4203051375087603;4,888888888888889;2022-08-23 14:35:29+00:00;POINT (14.335542718 51.765738392)
2,48;0,6900000000000001;-1;128366375,0;0,5066277175506816;5,0;2022-08-23 14:36:42+00:00;POINT (14.337417058 51.768741094)
1,76;;-1;128366375,0;0,41761452943556915;4,944444444444445;2022-08-23 14:36:47+00:00;POINT (14.337793672 51.768831564)
1,74;2,41;-1;128366375,0;0,36273422190293436;5,0;2022-08-23 14:36:52+00:00;POINT (14.338164978 51.768923219)
2,25;2,56;-1;128366375,0;0,35185750453743075;4,916666666666666;2022-08-23 14:36:58+00:00;POINT (14.338602123 51.769026405)
2,64;;-1;128366375,0;0,33767199197599645;5,166666666666667;2022-08-23 14:37:01+00:00;POINT (14.338843241 51.769081155)
1,58;2,16;-1;128366375,0;0,2931439303686409;5,0;2022-08-23 14:37:52+00:00;POINT (14.342678453 51.769748481)
1,43;0,98;1;225233139,0;0,8265090448623243;4,666666666666667;2022-08-23 14:42:53+00:00;POINT (14.350884342 51.778484752)
1,51;1,28;1;225233139,0;0,8245942441399614;4,583333333333333;2022-08-23 14:42:55+00:00;POINT (14.350975346 51.778547229)
1,18;1,05;1;225233139,0;0,814052804523766;4,527777777777778;2022-08-23 14:42:59+00:00;POINT (14.351152632 51.778668957)
0,66;1,78;1;225233139,0;0,8890930611803369;4,805555555555555;2022-08-23 14:43:06+00:00;POINT (14.351502052 51.778908898)
2,25;1,97;1;225233139,0;0,8946522839137893;4,75;2022-08-23 14:43:07+00:00;POINT (14.351542942 51.778940837)
0,99;1,2;1;225233139,0;0,8740282517417479;4,611111111111112;2022-08-23 14:43:09+00:00;POINT (14.351622791 51.779005171)
2,07;2,08;1;225233139,0;0,9726201558576556;4,472222222222222;2022-08-23 14:43:15+00:00;POINT (14.351841068 51.779199005)
1,8;;1;225233139,0;0,996569738386447;4,5;2022-08-23 14:43:16+00:00;POINT (14.351877974 51.779236262)
1,59;;1;225233139,0;1,0345809150997811;4,472222222222222;2022-08-23 14:43:19+00:00;POINT (14.351969715 51.779338947)
1,1300000000000001;1,37;-1;225233139,0;4,0418020658419325;5,694444444444445;2022-08-23 05:32:13+00:00;POINT (14.351547709 51.778944678)
1,16;1,46;-1;225233139,0;4,004349918088012;5,75;2022-08-23 05:32:16+00:00;POINT (14.351366462 51.778815791)
0,8300000000000001;2,02;-1;225233139,0;4,014883852788424;5,75;2022-08-23 05:32:18+00:00;POINT (14.351248109 51.77873452)
1,85;1,54;-1;225233139,0;4,020963358171896;5,666666666666666;2022-08-23 05:32:21+00:00;POINT (14.351078173 51.778617828)
1,3900000000000001;;-1;225233139,0;4,003633634962993;5,916666666666667;2022-08-23 05:32:25+00:00;POINT (14.350837147 51.778452351)
;0,91;1;128366364,0;3,6995421268612185;5,333333333333333;2022-08-23 05:37:17+00:00;POINT (14.336941876 51.768584235)
2,68;;1;128366364,0;3,7779643080093788;5,361111111111112;2022-08-23 05:37:18+00:00;POINT (14.336879196 51.768552143)
1,55;;1;178071518,0;4,447517987634955;5,555555555555555;2022-08-23 05:37:48+00:00;POINT (14.335879113 51.767211551)
1,1300000000000001;;1;225233696,0;4,461576440226844;5,305555555555556;2022-08-23 05:37:51+00:00;POINT (14.335800597 51.767060372)
1,24;;1;225233696,0;4,53977120497347;5,638888888888889;2022-08-23 05:37:54+00:00;POINT (14.335757125 51.766873643)
1,28;;1;225079639,0;4,55463093822495;3,194444444444444;2022-08-23 05:39:11+00:00;POINT (14.335509576 51.765560149)
0,9;0,55;-1;129138627,0;4,844992464700061;5,333333333333333;2022-08-23 05:39:38+00:00;POINT (14.335779723 51.764190213)
0,51;0,76;-1;129138627,0;4,8855223260569485;5,416666666666667;2022-08-23 05:39:46+00:00;POINT (14.335910066 51.763771561)
1,34;0,74;1;375543980,0;6,1244257950950525;4,027777777777778;2022-08-23 06:20:02+00:00;POINT (14.326733018 51.744301579)
1,28;;-1;225233696,0;1,4633765473224014;5,5;2022-08-23 14:22:48+00:00;POINT (14.335616551 51.766139817)
1,99;;-1;225233696,0;1,3923943557096428;5,388888888888888;2022-08-23 14:23:00+00:00;POINT (14.335727495 51.766732111)
1,67;;-1;225233696,0;1,3223570853539133;4,444444444444445;2022-08-23 14:23:06+00:00;POINT (14.33578395 51.767001781)
1,49;1,8800000000000001;-1;326165455,0;1,487298902714862;4,138888888888889;2022-08-23 14:23:22+00:00;POINT (14.336169017 51.767670545)
2,16;0,91;-1;128366375,0;0,3240783205639135;5,916666666666667;2022-08-23 14:24:08+00:00;POINT (14.339194557 51.769160928)
0,88;;-1;128366375,0;0,27484956368216146;5,333333333333333;2022-08-23 14:24:11+00:00;POINT (14.339439692 51.769214683)
2,14;1,27;-1;128366375,0;0,6332147028685783;5,805555555555555;2022-08-23 14:24:51+00:00;POINT (14.342907982 51.769825883)
1,2;1,68;1;225233139,0;0,8743043628294135;5,388888888888888;2022-08-23 14:28:55+00:00;POINT (14.350247351 51.778034968)
1,33;1,3800000000000001;1;225233139,0;0,8552696274742381;5,5;2022-08-23 14:29:07+00:00;POINT (14.35098702 51.778555243)
1,27;;1;225233139,0;0,8435575955287301;5,805555555555555;2022-08-23 14:29:13+00:00;POINT (14.35136406 51.778814141)
2,06;1,97;1;225233139,0;1,1668440602110137;6,027777777777778;2022-08-23 14:29:26+00:00;POINT (14.352045377 51.779443162)
2,05;;1;225232991,0;1,7072821214984044;5,833333333333333;2022-08-23 14:29:44+00:00;POINT (14.352156414 51.780420948)
1,35;2,61;-1;141561211,0;6,113171388479417;4,027777777777778;2022-08-24 09:17:25+00:00;POINT (14.32390553 51.766265062)
1,27;;-1;141561211,0;6,079359124880531;4,277777777777778;2022-08-24 09:17:42+00:00;POINT (14.324995199 51.766125404)
1,48;1,96;-1;141561211,0;6,099426571554111;4,361111111111111;2022-08-24 09:17:46+00:00;POINT (14.325246038 51.766093576)
0,62;;1;845132012,0;2,160331896204289;4,611111111111112;2022-08-24 09:21:29+00:00;POINT (14.327098716 51.77247192)
1,4000000000000001;1,5;1;209044724,0;2,1130118313925186;4,027777777777778;2022-08-24 09:21:36+00:00;POINT (14.326827156 51.77271323)
1,12;1,6500000000000001;1;128665412,0;2,251737930723886;4,472222222222222;2022-08-24 09:22:23+00:00;POINT (14.325124074 51.77412417)
1,61;1,49;1;179186384,0;2,0676468844088314;4,527777777777778;2022-08-24 09:23:21+00:00;POINT (14.323263652 51.776242073)
1,9100000000000001;;1;179186384,0;2,124875532450024;4,888888888888889;2022-08-24 09:23:35+00:00;POINT (14.322727856 51.776798554)
1,16;1,6300000000000001;1;179186384,0;2,145089586780772;5,027777777777778;2022-08-24 09:23:38+00:00;POINT (14.322593251 51.776919143)
1,67;1,95;1;179186384,0;2,1900810333045317;4,388888888888889;2022-08-24 09:23:44+00:00;POINT (14.32233999 51.777145037)
0,97;2,14;1;372996059,0;2,2950378041366126;4,583333333333333;2022-08-24 09:24:01+00:00;POINT (14.321640313 51.777672638)
1,51;2,05;1;372996059,0;2,2712315131394103;4,416666666666667;2022-08-24 09:24:04+00:00;POINT (14.32149744 51.777774818)
1,1400000000000001;;1;128935131,0;2,1255684281630653;3,7222222222222223;2022-08-24 09:25:05+00:00;POINT (14.318843619 51.779792115)
1,59;;1;129648922,0;0,1395425643554506;2,6666666666666665;2022-08-24 09:27:59+00:00;POINT (14.32020834 51.785201219)
1,53;;1;129648922,0;0,37726478605748787;5,027777777777778;2022-08-24 09:28:15+00:00;POINT (14.321412626 51.785408967)
1,23;1,44;1;129648922,0;0,3037216728332777;4,555555555555555;2022-08-24 09:28:27+00:00;POINT (14.322290595 51.785560423)
1,43;;1;129648922,0;0,38455712073817067;4,527777777777778;2022-08-24 09:28:38+00:00;POINT (14.323033568 51.785688461)
1,45;2,34;-1;178065891,0;4,851374435642904;4,722222222222222;2022-08-24 09:32:21+00:00;POINT (14.337291855 51.787405508)
1,25;2,48;1;156821262,0;0,36072744232899123;4,5;2022-08-24 09:33:49+00:00;POINT (14.340622622 51.786144261)
1,11;1,19;-1;178251806,0;0,4197782141092665;4,833333333333333;2022-08-24 09:35:13+00:00;POINT (14.346477985 51.787064653)
1,3;;-1;178251806,0;0,20605147709534818;4,888888888888889;2022-08-24 09:35:33+00:00;POINT (14.347868074 51.787255422)
1,27;;-1;178251806,0;0,04083023252115531;4,888888888888889;2022-08-24 09:35:42+00:00;POINT (14.348550152 51.787254831)
1,12;1,68;1;150746927,0;1,242603916118182;3,2499999999999996;2022-08-24 10:53:23+00:00;POINT (14.359653047 51.792399391)
2,0300000000000002;0,13;-1;150746926,0;3,399042680892973;4,833333333333333;2022-08-24 15:28:43+00:00;POINT (14.349437568 51.792219357)
0,7000000000000001;0,14;-1;178251801,0;4,750497197404434;4,805555555555555;2022-08-24 15:30:29+00:00;POINT (14.349032435 51.788163846)
0,9400000000000001;0,21;-1;178251801,0;4,742794012217832;4,777777777777778;2022-08-24 15:30:32+00:00;POINT (14.349053858 51.788030888)
1,92;0,08;-1;178071536,0;4,984596464645182;4,527777777777778;2022-08-24 15:31:47+00:00;POINT (14.350004891 51.784873861)
1,72;0,09;1;178071536,0;1,8206569643787045;5,166666666666667;2022-08-24 15:32:47+00:00;POINT (14.349670375 51.785669395)
1,92;0,15;1;178251801,0;1,7292205611301226;4,222222222222222;2022-08-24 15:34:10+00:00;POINT (14.348861103 51.78922715)
1,3800000000000001;0,19;1;178251801,0;1,6983017043651927;4,638888888888888;2022-08-24 15:34:27+00:00;POINT (14.348735407 51.790013398)
1,48;0,16;1;178251801,0;1,699831310921641;4,527777777777778;2022-08-24 15:34:32+00:00;POINT (14.348700357 51.790236099)
1,1500000000000001;0,02;1;150746926,0;0,5601323565668946;4,444444444444445;2022-08-24 15:35:14+00:00;POINT (14.348803076 51.792099195)
1,73;0,07;1;150746926,0;0,28967177235472324;4,916666666666666;2022-08-24 15:36:14+00:00;POINT (14.35299291 51.792864411)
1,57;;-1;225231511,0;0,07573611942934112;3,6944444444444446;2022-08-24 15:17:49+00:00;POINT (14.322396836 51.756722066)
1,29;;-1;225231511,0;6,250581858620632;3,888888888888889;2022-08-24 15:18:03+00:00;POINT (14.323363043 51.756774049)
1,34;;-1;126838099,0;6,239064081820871;4,194444444444445;2022-08-24 15:18:07+00:00;POINT (14.32367445 51.756792215)
2,22;;-1;126838099,0;0,04474046817732344;3,7777777777777777;2022-08-24 15:18:13+00:00;POINT (14.324113441 51.756817033)
2,25;1,61;1;49516442,0;5,2254204854938635;3,888888888888889;2022-08-24 15:23:32+00:00;POINT (14.336799515 51.756362187)
1,1500000000000001;1,6600000000000001;1;49516442,0;5,250275370305665;4,277777777777778;2022-08-24 15:23:35+00:00;POINT (14.336920833 51.756248092)
2,71;1,59;1;49516442,0;4,924407389126756;3,333333333333333;2022-08-24 15:23:49+00:00;POINT (14.337399985 51.75576875)
2,2800000000000002;0,51;1;49516442,0;5,130355193664536;4,194444444444445;2022-08-24 15:23:52+00:00;POINT (14.33750616 51.755655584)
1,09;;1;1030099472,0;5,127661801562859;4,083333333333333;2022-08-24 15:23:59+00:00;POINT (14.337749783 51.755386214)
1,28;0,77;1;1030099472,0;5,001084939154623;4,0;2022-08-24 15:24:01+00:00;POINT (14.337819633 51.755307844)
1,05;;1;150401892,0;1,9789387798469669;3,4444444444444446;2022-08-24 16:19:04+00:00;POINT (14.338748493 51.751861687)
1,34;;1;150401892,0;1,8934769876938136;3,4722222222222223;2022-08-24 16:19:08+00:00;POINT (14.338691541 51.751990489)
;0,67;-1;258668690,0;1,697863277657091;4,833333333333333;2022-08-24 16:19:32+00:00;POINT (14.338297291 51.753079136)
1,1;0,53;-1;258668690,0;1,6475538129025047;4,666666666666667;2022-08-24 16:19:34+00:00;POINT (14.338307496 51.753161135)
2,37;0,55;-1;258668690,0;1,616633559874173;4,555555555555555;2022-08-24 16:19:36+00:00;POINT (14.338318616 51.753246497)
0,79;0,86;-1;258668690,0;1,5646063420697736;4,222222222222222;2022-08-24 16:19:41+00:00;POINT (14.338353182 51.753440543)
2,3000000000000003;2,83;-1;130268132,0;2,3508600658665495;3,1666666666666665;2022-08-24 16:22:07+00:00;POINT (14.335747681 51.757377566)
2,37;;1;209064524,0;2,8553806474112986;2,888888888888889;2022-08-24 16:22:10+00:00;POINT (14.33553942 51.757453489)
0,84;;1;130095967,0;3,2416056047826745;4,305555555555555;2022-08-24 16:25:45+00:00;POINT (14.325823808 51.756905402)
1,95;;1;130095967,0;3,3554583188121705;;2022-08-24 16:26:40+00:00;POINT (14.324688541 51.756848265)
1,86;;1;130095967,0;3,159665887060045;2,055555555555556;2022-08-24 16:26:42+00:00;POINT (14.324656871 51.756846546)
;1,3800000000000001;1;126838099,0;3,2084391130070262;3,2777777777777777;2022-08-24 16:26:48+00:00;POINT (14.324394179 51.756832551)
1,6400000000000001;0,71;1;126838099,0;3,2125238815883934;3,6666666666666665;2022-08-24 16:26:50+00:00;POINT (14.32428019 51.756826459)
1,18;0,73;1;126838099,0;3,1751315986278175;4,027777777777778;2022-08-24 16:26:54+00:00;POINT (14.324041793 51.756812982)
2,02;0,86;1;126838099,0;3,197346498413051;4,111111111111112;2022-08-24 16:26:55+00:00;POINT (14.323978343 51.756809395)
1,26;0,78;1;126838099,0;3,2181735123770996;4,444444444444445;2022-08-24 16:27:00+00:00;POINT (14.323643164 51.756790447)
1,41;0,84;1;126838099,0;3,224176746872259;4,527777777777778;2022-08-24 16:27:01+00:00;POINT (14.323569223 51.756786267)
1,19;;1;225231511,0;3,2307168446453325;4,833333333333333;2022-08-24 16:27:07+00:00;POINT (14.323121396 51.756759362)
1,42;;1;210650197,0;4,466432295271743;;2022-08-24 16:28:40+00:00;POINT (14.321251102 51.75545171)
1,7;0,19;-1;904417591,0;4,697562059323147;4,777777777777778;2022-08-25 13:15:32+00:00;POINT (14.335411494 51.779023897)
1,26;0,08;-1;157687153,0;4,698630549891218;4,861111111111111;2022-08-25 13:15:58+00:00;POINT (14.335365575 51.777901999)
1,3900000000000001;0,03;-1;157687153,0;4,699395353169442;4,277777777777778;2022-08-25 13:17:12+00:00;POINT (14.335221616 51.774936928)
1,5;0,02;-1;127682685,0;4,666988428684262;4,583333333333333;2022-08-25 13:17:28+00:00;POINT (14.335194 51.774268196)
1,18;0,01;-1;128411169,0;4,559430419135009;4,027777777777778;2022-08-25 13:19:39+00:00;POINT (14.334882862 51.768874127)
1,6;0,15;-1;128366375,0;0,277574371710375;4,305555555555555;2022-08-25 15:49:55+00:00;POINT (14.338430299 51.76898739)
1,48;0,11;-1;128366375,0;0,262738025870872;4,527777777777778;2022-08-25 15:50:04+00:00;POINT (14.339003918 51.76911764)
1,22;0,05;-1;128366375,0;0,3359734375479556;4,388888888888889;2022-08-25 15:50:59+00:00;POINT (14.342578921 51.769723759)
1,07;0,01;1;225232991,0;1,6619087969343083;4,805555555555555;2022-08-25 15:57:30+00:00;POINT (14.352217445 51.780222311)
1,53;0,01;1;225232991,0;1,844555408760412;4,638888888888888;2022-08-25 15:57:42+00:00;POINT (14.352013749 51.780727828)
1,47;0,03;1;225232758,0;1,8696741873551144;4,833333333333333;2022-08-25 15:58:44+00:00;POINT (14.350711646 51.783392754)
1,3800000000000001;0,05;1;178071536,0;1,8831502235756128;4,166666666666667;2022-08-25 15:59:09+00:00;POINT (14.350227537 51.78439541)
1,54;0,05;1;178071536,0;1,860699006209659;4,388888888888889;2022-08-25 15:59:26+00:00;POINT (14.349914223 51.7850664)
1,6600000000000001;0,04;1;178071536,0;1,8084298857709324;4,722222222222222;2022-08-25 15:59:40+00:00;POINT (14.349670903 51.78566804)
1,5;;1;942807901,0;6,260746656184247;2,944444444444444;2022-08-24 17:41:37+00:00;POINT (14.322929783 51.75651814)
2,02;1,17;-1;117869090,0;2,3106023013400483;4,805555555555555;2022-08-24 17:51:11+00:00;POINT (14.34040084 51.763502124)
2,16;;-1;117869090,0;2,4080579961129076;4,694444444444444;2022-08-24 17:51:15+00:00;POINT (14.34017686 51.763621828)
;2,59;-1;225079481,0;3,1750994845695804;3,638888888888889;2022-08-24 17:53:03+00:00;POINT (14.333864733 51.765253861)
1,5;;-1;225079481,0;3,1543607842656827;3,5277777777777777;2022-08-24 17:53:05+00:00;POINT (14.333759077 51.765249459)
;0,47000000000000003;-1;128444638,0;1,3778732163330498;0,6388888888888888;2022-08-24 17:54:17+00:00;POINT (14.332018425 51.76575884)
0,98;;1;130095967,0;3,225101771375816;4,111111111111112;2022-08-25 06:45:25+00:00;POINT (14.325499134 51.756889273)
;1,3;1;126838099,0;3,151781885762936;4,5;2022-08-25 06:46:35+00:00;POINT (14.323604969 51.756788288)
1,21;0,96;1;225231511,0;3,17179976508576;4,833333333333333;2022-08-25 06:46:38+00:00;POINT (14.323302828 51.756770389)
1,04;0,74;1;225231511,0;3,1764699170982458;4,888888888888889;2022-08-25 06:46:39+00:00;POINT (14.32320604 51.756764506)
